Dataset,Tables,Create Time,Create Date!,T or V?,Group Order,Owner,Action,Notes,Unnamed: 9,Unnamed: 10,Unnamed: 11,Type,Modified,table_type,date_created,date_updated
POLS_PROS_RA,POLS_OPPORTUNITY_STAGE_HISTORY,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-06-06 12:53:44.680000+00:00,2023-06-06 12:53:44.681000+00:00
POLS_PROS_RA,POLS_OPPORTUNITY_STAGE_HISTORY_3D,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-18 14:57:56.390000+00:00,2021-02-18 14:57:56.391000+00:00
POLS_PROS_RA,POLS_OPPORTUNITY_STATUS_HISTORY,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-06-06 12:54:11.821000+00:00,2023-06-06 12:54:11.822000+00:00
POLS_PROS_RA,POLS_OPPORTUNITY_STATUS_HISTORY_DEPRECATED,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,VIEW,2021-04-15 13:29:06.942000+00:00,2021-04-15 13:29:07.298000+00:00
POLS_PROS_RA,POLS_OWNER_HISTORY,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-06-06 12:54:28.948000+00:00,2023-06-06 12:54:28.949000+00:00
POLS_PROS_RA,POLS_OWNER_HISTORY_VIEW,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,VIEW,2021-02-25 15:01:56.370000+00:00,2021-02-25 15:01:56.657000+00:00
POLS_PROS_RA,POLS_OWNER_LOOKUP,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-06-06 12:54:14.954000+00:00,2023-06-06 12:54:14.955000+00:00
POLS_PROS_RA,POLS_OWNER_LOOKUP_VIEW,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,VIEW,2021-02-25 14:51:51.656000+00:00,2022-02-07 16:15:09.026000+00:00
POLS_PROS_RA,POLS_PROGRAM_HISTORY,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-06-06 12:52:45.931000+00:00,2023-06-06 12:52:45.932000+00:00
POLS_PROS_RA,POLS_PROGRAM_HISTORY_VIEW,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,VIEW,2021-02-25 14:41:37.354000+00:00,2021-02-25 14:41:37.588000+00:00
POLS_PROS_RA,POLS_PROGRAM_LOOKUP,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-06-06 12:52:31.911000+00:00,2023-06-06 12:52:31.912000+00:00
POLS_PROS_RA,POLS_PROGRAM_LOOKUP_DEPRECATED,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,VIEW,2021-03-15 19:12:54.845000+00:00,2021-03-15 19:12:55.525000+00:00
POLS_PROS_RA,POLS_PROGRAM_LOOKUP_TBL_TEST,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-03-15 19:14:21.573000+00:00,2021-03-15 19:14:21.574000+00:00
POLS_PROS_RA,POLS_PROGRAMS,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-06-06 12:52:24.307000+00:00,2023-06-06 12:52:24.308000+00:00
POLS_PROS_RA,POLS_PROGRAMS_DEPRECATED,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,VIEW,2021-03-16 18:28:41.350000+00:00,2021-03-16 18:28:41.759000+00:00
POLS_PROS_RA,POLS_PROGRAMS_ROLLED_DO_NOT_USE_YET,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,VIEW,2020-09-15 21:19:14.767000+00:00,2020-09-15 21:19:14.767000+00:00
POLS_PROS_RA,POLS_SNAPSHOT,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-06-04 10:14:08.759000+00:00,2023-06-04 10:14:08.760000+00:00
POLS_PROS_RA,POLS_STAGE_TERM_HISTORY,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-06-06 12:55:51.234000+00:00,2023-06-06 12:55:51.235000+00:00
POLS_PROS_RA,POLS_STAGE_TERM_HISTORY_STG,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-06-06 12:55:12.252000+00:00,2023-06-06 12:55:12.253000+00:00
POLS_PROS_RA,POLS_TERM_HISTORY,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-06-06 12:53:10.140000+00:00,2023-06-06 12:53:10.141000+00:00
POLS_PROS_RA,POLS_TERM_HISTORY_VIEW,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,VIEW,2021-02-25 14:45:53.514000+00:00,2021-02-25 14:45:53.767000+00:00
POLS_PROS_RA,POLS_TERMS,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,VIEW,2020-09-15 22:10:03.850000+00:00,2022-01-19 14:23:51.941000+00:00
POLS_PROS_RA,POLS_TERMS_QA,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,VIEW,2022-02-15 12:59:35.063000+00:00,2022-02-15 12:59:35.063000+00:00
POLS_PROS_RA,POLS_TERMS_QA_Temp,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,VIEW,2022-12-06 16:58:51.284000+00:00,2022-12-06 16:58:51.732000+00:00
POLS_PROS_RA,POLS_UGRAPP_USER_WITH_GROUP_APPENDED,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,VIEW,2022-03-22 15:17:42.779000+00:00,2022-03-22 15:17:42.779000+00:00
POLS_PROS_RA,POLS_UGRAPP_WITH_EMPLOYEE_CURRENT,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,VIEW,2022-03-22 15:17:44.374000+00:00,2022-03-22 15:17:44.374000+00:00
POLS_PROS_RA,POLS_UGRAPP_WITH_EMPLOYEE_HISTORY,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,VIEW,2022-03-22 15:17:43.495000+00:00,2022-03-22 15:17:43.495000+00:00
POLS_PROS_RA,POLS_UGRAPP_WITH_EMPLOYEE_MOST_RECENT,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,VIEW,2022-03-22 15:17:45.239000+00:00,2022-03-22 15:17:45.239000+00:00
POLS_PROS_RA,program_rollup_issues,,,,,Angelo Gianino,Migrate to polsnadna-nonprd,,,,,#VALUE!,,VIEW,2021-02-11 18:40:21.130000+00:00,2021-02-11 18:40:21.130000+00:00
POLS_PROS_RA,sss_course_status_counts,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-05-24 15:05:57.742000+00:00,2023-05-24 15:05:57.743000+00:00
POLS_PROS_RA,sss_first_course_enrollment,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-05-24 15:01:36.786000+00:00,2023-05-24 15:01:36.787000+00:00
POLS_PROS_RA,sss_hed__Term__c,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-05-24 15:00:22.547000+00:00,2023-05-24 15:00:22.548000+00:00
POLS_PROS_RA,sss_history_ce,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-05-24 15:04:48.325000+00:00,2023-05-24 15:04:48.326000+00:00
POLS_PROS_RA,sss_history_ce_multi_field,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-05-24 15:05:51.651000+00:00,2023-05-24 15:05:51.652000+00:00
POLS_PROS_RA,sss_history_ce_status,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-05-24 15:05:15.211000+00:00,2023-05-24 15:05:15.212000+00:00
POLS_PROS_RA,sss_history_ce_status_pivot,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-05-24 15:05:32.883000+00:00,2023-05-24 15:05:32.884000+00:00
POLS_PROS_RA,sss_history_ce_term,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-05-24 15:05:01.524000+00:00,2023-05-24 15:05:01.525000+00:00
POLS_PROS_RA,sss_history_pe,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-05-24 15:02:43.418000+00:00,2023-05-24 15:02:43.419000+00:00
POLS_PROS_RA,sss_history_pe_owner,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-05-24 15:02:55.958000+00:00,2023-05-24 15:02:55.959000+00:00
POLS_PROS_RA,sss_history_pe_status,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-05-24 15:03:11.097000+00:00,2023-05-24 15:03:11.098000+00:00
POLS_PROS_RA,sss_history_pe_status_pivot,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-05-24 15:03:23.486000+00:00,2023-05-24 15:03:23.487000+00:00
POLS_PROS_RA,sss_history_st,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-05-24 15:03:40.777000+00:00,2023-05-24 15:03:40.778000+00:00
POLS_PROS_RA,sss_history_st_status,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-05-24 15:04:01.697000+00:00,2023-05-24 15:04:01.698000+00:00
POLS_PROS_RA,sss_history_st_status_pivot,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-05-24 15:04:21.262000+00:00,2023-05-24 15:04:21.263000+00:00
POLS_PROS_RA,sss_incurred_tuition_courses,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-05-24 15:00:32.121000+00:00,2023-05-24 15:00:32.122000+00:00
POLS_PROS_RA,sss_logical_starts,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-05-24 15:11:41.328000+00:00,2023-05-24 15:11:41.329000+00:00
POLS_PROS_RA,sss_nrr_semesters,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-05-24 15:11:10.771000+00:00,2023-05-24 15:11:10.772000+00:00
POLS_PROS_RA,sss_nrr_term_sessions,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-05-24 15:11:17.226000+00:00,2023-05-24 15:11:17.227000+00:00
POLS_PROS_RA,sss_program_enrollments,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-05-24 15:10:48.492000+00:00,2023-05-24 15:10:48.493000+00:00
POLS_PROS_RA,sss_program_term_dates,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-05-24 15:01:18.032000+00:00,2023-05-24 15:01:18.033000+00:00
POLS_PROS_RA,sss_school_programs,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-05-24 15:00:48.146000+00:00,2023-05-24 15:00:48.147000+00:00
POLS_PROS_RA,sss_school_term_dates,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-05-24 15:00:40.615000+00:00,2023-05-24 15:00:40.616000+00:00
POLS_PROS_RA,sss_student_courses,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-05-24 15:11:05.210000+00:00,2023-05-24 15:11:05.211000+00:00
POLS_PROS_RA,sss_student_term_dates,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-05-24 15:01:10.209000+00:00,2023-05-24 15:01:10.210000+00:00
POLS_PROS_RA,sss_student_terms,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-05-24 15:10:57.075000+00:00,2023-05-24 15:10:57.076000+00:00
POLS_PROS_RA,sss_task_detailed,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-05-24 15:11:30.700000+00:00,2023-05-24 15:11:30.701000+00:00
POLS_PROS_RA,sss_task_summary,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-05-24 15:11:34.490000+00:00,2023-05-24 15:11:34.491000+00:00
POLS_PROS_RA,sss_term_status_blocks,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-05-24 15:11:23.119000+00:00,2023-05-24 15:11:23.120000+00:00
POLS_PROS_RA,Task_STG_C1,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,VIEW,2023-01-18 15:55:32.250000+00:00,2023-01-18 15:55:32.250000+00:00
POLS_PROS_RA,tmp_nic_agent_list_extended,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-10-14 16:29:37.112000+00:00,2022-10-14 16:29:37.113000+00:00
POLS_PROS_RA,tmp_nic_agent_list_extended_20221011,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-10-13 13:51:38.686000+00:00,2022-10-13 13:51:38.686000+00:00
POLS_PROS_RA,tmp_nic_agent_state_log,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-10-14 16:28:18.897000+00:00,2022-10-14 16:28:18.898000+00:00
POLS_PROS_RA,tmp_nic_agent_state_log_20221011,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-10-13 13:51:11.378000+00:00,2022-10-13 13:51:11.378000+00:00
POLS_PROS_RA,tmp_nic_agent_summary,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-10-14 16:29:16.696000+00:00,2022-10-14 16:29:16.697000+00:00
POLS_PROS_RA,tmp_nic_agent_summary_20221011,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-10-13 13:51:33.772000+00:00,2022-10-13 13:51:33.772000+00:00
POLS_PROS_RA,tmp_nic_agent_time_card_expanded,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-10-14 16:29:01.102000+00:00,2022-10-14 16:29:01.103000+00:00
POLS_PROS_RA,tmp_nic_agent_time_card_expanded_20221011,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-10-13 13:51:28.467000+00:00,2022-10-13 13:51:28.467000+00:00
POLS_PROS_RA,tmp_nic_agent_timecard,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-10-14 16:29:27.585000+00:00,2022-10-14 16:29:27.586000+00:00
POLS_PROS_RA,tmp_nic_agent_timecard_20221011,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-10-13 13:51:36.459000+00:00,2022-10-13 13:51:36.459000+00:00
POLS_PROS_RA,tmp_nic_expanded_call_detail_report,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-10-14 16:28:32.927000+00:00,2022-10-14 16:28:32.928000+00:00
POLS_PROS_RA,tmp_nic_expanded_call_detail_report_20221011,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-10-13 13:51:21.156000+00:00,2022-10-13 13:51:21.156000+00:00
POLS_PROS_RA,tmp_nic_list_of_agent_skills,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-10-14 16:28:53.290000+00:00,2022-10-14 16:28:53.291000+00:00
POLS_PROS_RA,tmp_nic_list_of_agent_skills_20221011,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-10-13 13:51:25.561000+00:00,2022-10-13 13:51:25.561000+00:00
POLS_PROS_RA,tmp_nic_list_of_skills_expanded,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-10-14 16:28:42.920000+00:00,2022-10-14 16:28:42.921000+00:00
POLS_PROS_RA,tmp_nic_list_of_skills_expanded_20221011,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-10-13 13:51:23.342000+00:00,2022-10-13 13:51:23.342000+00:00
POLS_PROS_RA,tmp_nic_refusal_report,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-10-14 16:29:08.183000+00:00,2022-10-14 16:29:08.184000+00:00
POLS_PROS_RA,tmp_nic_refusal_report_20221011,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-10-13 13:51:31.278000+00:00,2022-10-13 13:51:31.278000+00:00
POLS_PROS_RA,XSF_Academic_Program_Mapping__c,,,,,,Migrate to polsnadna-nonprd,Make EDW find a better way,,,,#VALUE!,,TABLE,2020-09-29 17:14:28.517000+00:00,2020-09-29 17:14:28.517000+00:00
POLS_PROS_RA,XSF_EntityDefinition,,,,,,Migrate to polsnadna-nonprd,Make EDW find a better way,,,,#VALUE!,,TABLE,2022-08-10 21:10:23.035000+00:00,2022-08-10 21:10:23.036000+00:00
POLS_PROS_RA,XSF_et4ae5__Business_Unit__c,,,,,,Migrate to polsnadna-nonprd,Make EDW find a better way,,,,#VALUE!,,TABLE,2020-09-29 17:17:20.052000+00:00,2020-09-29 17:17:20.052000+00:00
POLS_PROS_RA,XSF_Field_Mapping__c,,,,,,Migrate to polsnadna-nonprd,Make EDW find a better way,,,,#VALUE!,,TABLE,2020-09-29 17:26:23.563000+00:00,2020-09-29 17:26:23.563000+00:00
POLS_PROS_RA,XSF_Group,,,,,,Migrate to polsnadna-nonprd,Make EDW find a better way,,,,#VALUE!,,TABLE,2022-01-18 16:22:15.023000+00:00,2022-01-18 16:27:02.775000+00:00
POLS_PROS_RA,XSF_Group2,,,,,,Migrate to polsnadna-nonprd,Make EDW find a better way,,,,#VALUE!,,TABLE,2022-02-07 20:08:23.757000+00:00,2022-02-07 20:08:23.758000+00:00
POLS_PROS_RA,XSF_IdKeyPrefixes,,,,,,Migrate to polsnadna-nonprd,Make EDW find a better way,,,,#VALUE!,,TABLE,2020-09-23 17:30:13.135000+00:00,2020-09-23 17:30:13.135000+00:00
POLS_PROS_RA,XSF_IdPrefixes,,,,,,Migrate to polsnadna-nonprd,Make EDW find a better way,,,,#VALUE!,,VIEW,2020-09-23 16:29:54.088000+00:00,2022-02-23 16:10:27.855000+00:00
POLS_PROS_RA,XSF_RecordType,,,,,,Migrate to polsnadna-nonprd,Make EDW find a better way,,,,#VALUE!,,TABLE,2020-11-10 15:06:16.738000+00:00,2020-11-10 15:06:16.739000+00:00
POLS_PROS_RA,XSF_Territory2,,,,,,Migrate to polsnadna-nonprd,Make EDW find a better way,,,,#VALUE!,,TABLE,2022-03-03 13:23:41.952000+00:00,2022-03-03 13:23:41.953000+00:00
POLS_PROS_RA,XSF_UserRole,,,,,,Migrate to polsnadna-nonprd,Make EDW find a better way,,,,#VALUE!,,TABLE,2020-09-23 16:25:32.153000+00:00,2020-09-23 16:25:32.153000+00:00
POLS_PROS_RA,XSF_UserTerritory2Association,,,,,,Migrate to polsnadna-nonprd,Make EDW find a better way,,,,#VALUE!,,TABLE,2022-03-03 13:22:32.146000+00:00,2022-03-03 13:22:32.146000+00:00
